Target X,Target Y,Target Z,Control X,Control Y,Control Z,Actual position X,Actual position Y,Actual position Z
0.9258374375812644,0.6507549923355856,0.09999999520956618,0.9288188700236633,0.2692926130420715,0.15,0.9235440280101883,0.944187591792135,0.08152813499494176
0.9237724641143409,0.5993096850086228,0.10000000623123899,0.9252601215776127,0.4465573781107695,0.15,0.9208639510109964,0.9425288437427787,0.08240551854604047
0.9219335045048677,0.5478557962228748,0.10000003602433917,0.922133393057896,0.379857581197601,0.15,0.9195424263076578,0.9410999298839746,0.08544479218328165
0.9202315508743434,0.4963972174021851,0.0999996089376673,0.9195189388780439,0.31552002441787486,0.15,0.9189404230274892,0.9380290071294236,0.09031929924376808
0.918581394214999,0.4449367574026232,0.10000243933574628,0.91665824642996,0.2537437484310544,0.15,0.919067563398218,0.9317250640940133,0.09657670248725356
0.9169007754837754,0.3934783391432318,0.09998743668462752,0.9142767327469377,0.19355128614545147,0.15,0.9192932461915113,0.9217209235195168,0.10303387876648015
0.9151089107902656,0.3420185902994213,0.10005833950276836,0.9109562073252728,0.1370068234303627,0.15,0.920143660153903,0.9060603989496856,0.11025134742850898
0.9131284882325782,0.2905883911214523,0.09974700682749135,0.9067530064195207,0.08221874168848317,0.15,0.9219055891377281,0.884751051185478,0.11730846026506529
0.9108752118545773,0.23912302280952394,0.10182852817920471,0.9033388594297843,0.026827300052450986,0.15,0.9234240221083796,0.8594756249795998,0.12322051882477536
0.908372814163352,0.1894219338370164,0.11437826746233361,0.8992588270559269,-0.01822522742407212,0.15,0.9250365044412193,0.826344828784066,0.1281566222905677
0.9055646057478508,0.14128978153475144,0.13266674403871975,0.8949875248513407,-0.061082685008742005,0.15,0.9265190451127565,0.7869015980659384,0.13105019312809876
0.9023316697122373,0.0932617604624647,0.15087090358158314,0.8899196572918453,-0.10781253579952241,0.15087090358158314,0.9279981710855433,0.7445587703033678,0.13225111655499752
0.8986003073711232,0.04565479555882941,0.17013727973087617,0.8846376017155275,-0.1472855587687562,0.17013727973087617,0.9290843127779705,0.6950681526115131,0.13251547311239026
0.8944022122734792,-0.0017019248717694323,0.1899008998521367,0.8792646474274379,-0.18842625645366912,0.1899008998521367,0.9294957278526242,0.6414809125394485,0.13264739768933698
0.8889697326875271,-0.0484006414678427,0.21089016566674204,0.8719634205377884,-0.23189648580133493,0.21089016566674204,0.9290465232482069,0.5875060367973189,0.1334369467501766
0.8806910071330736,-0.09362626687032725,0.23405525758614337,0.8590106465066689,-0.2638711137082668,0.23405525758614337,0.9281965080462155,0.5264902909012891,0.13512763833360258
0.8679383956152575,-0.13665541381818766,0.2592723121730312,0.8390983526532244,-0.2954572696817362,0.2592723121730312,0.9266657370576998,0.46251259667040073,0.13912671445582533
0.8491553049988712,-0.17686879875283176,0.28533991495387645,0.8101707191305646,-0.32828883825262856,0.28533991495387645,0.9243183260071395,0.4005066243151569,0.14482481316997844
0.824268975934071,-0.21453684198206344,0.31007539492387987,0.7734882364151757,-0.3492407626126748,0.31007539492387987,0.9211487917241968,0.33321649932455194,0.1533239134904422
0.795699043403738,-0.2514760348956045,0.331760661107818,0.7347944029803612,-0.3763572274028956,0.331760661107818,0.9170717020295092,0.26593514496124665,0.16462212820797514
0.7668670693148867,-0.28993096562339454,0.3502297680268852,0.6989054828338535,-0.41453293296519045,0.3502297680268852,0.9125087963201208,0.20392530145248783,0.17800002842298224
0.7406198393366559,-0.3312525671998481,0.3662309212607363,0.670500304970894,-0.45024867310284616,0.3662309212607363,0.9065900403912682,0.14017233509159843,0.19415126766453336
0.7189044419805165,-0.3756873882994829,0.38064782072599584,0.6508597424686944,-0.4952691002059804,0.38064782072599584,0.8989159039546969,0.07893308416047409,0.21115054166677144
0.7028874639895318,-0.42272477395158164,0.39425206784593025,0.6388448443562488,-0.5491919226691545,0.39425206784593025,0.8906213729183499,0.024265703877287426,0.22717776227300293
0.7028874639895318,-0.42272477395158164,0.39425206784593025,0.6593185712008531,-0.4845054634630187,0.39425206784593025,0.880812696079914,-0.03136233753596152,0.2440972997644815
0.6891380213937653,-0.5208790207974255,0.42172357281047157,0.6330576835346622,-0.6968980939285995,0.42172357281047157,0.8691423059702925,-0.08443170576143008,0.26018419295489686
0.689866622870452,-0.5700754219247246,0.4369004075870623,0.6528748513950831,-0.7032490373710859,0.4369004075870623,0.8567866659872951,-0.13190547539983483,0.27506808186158094
0.6924569120956532,-0.6186321183464416,0.4538330686049657,0.664684804582582,-0.7515255543676905,0.4538330686049657,0.842220104887895,-0.17935259331095035,0.2904283114427394
0.6920278880466153,-0.6666381895498537,0.47240934423577197,0.6669537745660423,-0.8033343411936816,0.47240934423577197,0.8265181236410882,-0.22357997671960803,0.3057456969591224
0.6829514458371307,-0.7138618761105135,0.49066743548294695,0.6525300962116503,-0.8535899643949325,0.49066743548294695,0.8098065113909411,-0.2655647214069254,0.3211561690959706
0.6637038409394342,-0.7591625741763118,0.5056319424961593,0.6210624282467454,-0.9033441322016592,0.5056319424961593,0.7940857472828952,-0.3034097182309768,0.3357229515672946
0.6371395716137427,-0.8019631607324895,0.5162050361154255,0.5859439217255794,-0.9438067969504302,0.5162050361154255,0.7768146148688382,-0.34227355137612353,0.3518027013130217
0.6062432902094349,-0.8425830182567042,0.5229825854030935,0.5454651789289926,-0.9862174766304872,0.5229825854030935,0.7604380244675409,-0.378487581541205,0.36708006490383505
0.5729681449809927,-0.881669943429079,0.526925632992365,0.5050342574315695,-1.0213854711771513,0.526925632992365,0.743836315602169,-0.4171999707647932,0.3833809596419197
0.5377278078321012,-0.9191780465294707,0.5283678638107107,0.46136382422105476,-1.0568756160429402,0.5283678638107107,0.727906388010734,-0.4559722448542743,0.39919028488520364
0.36826286354468685,-0.866209987328813,0.5267444134110513,0.11076949267324038,-0.8853907182863762,0.5267444134110513,0.7126259028139786,-0.4951434237651519,0.4139809115318463
0.32732358291604513,-0.8982222194859734,0.5244347875388887,0.18988879398612396,-1.002375974715616,0.5244347875388887,0.6979372969154397,-0.5326681281065089,0.42700678869796993
0.2856681782998428,-0.9292938175840728,0.5220188503012825,0.14163112766659244,-1.0258793415649607,0.5220188503012825,0.6815533818634159,-0.5738018057684171,0.43920840766724123
0.2448201057479443,-0.9614764639998381,0.5206628778478215,0.09474517738137145,-1.0591354149158365,0.5206628778478215,0.6647894380019027,-0.6128988003601041,0.4492786024698617
0.20709870357904045,-0.9972715681062818,0.5218796949409925,0.058201644738018615,-1.0943348075514323,0.5218796949409925,0.6446882351905637,-0.6544708734256014,0.4588054430228971
0.1768490104061415,-1.039127591520367,0.5278058159341426,0.03555312163141655,-1.1431910551534843,0.5278058159341426,0.6221454876263325,-0.6953859312789842,0.46734510765810794
0.15863420180349505,-1.0863784412454245,0.5395359739842485,0.03291652813211382,-1.2017364828298174,0.5395359739842485,0.5978758563354737,-0.7332248244563662,0.47442170248261895
0.15230858944508147,-1.1353931495718192,0.5556702513132934,0.05004710175071771,-1.2534873841489702,0.5556702513132934,0.5688494680807294,-0.7728948023670429,0.4812764704684749
0.15462701487926586,-1.1836715183920137,0.5749271381269584,0.07472832787895581,-1.3037532927354905,0.5749271381269584,0.5365036038300028,-0.8124560402779728,0.4877810844087989
0.1616899033232848,-1.2302594359765977,0.5969597804680431,0.10183101024497243,-1.3514481360547543,0.5969597804680431,0.5014864279610151,-0.8514869912133689,0.49451723561907013
0.1711683720008541,-1.2751657777523908,0.6214551121321805,0.12698980244575772,-1.4005192940559632,0.6214551121321805,0.4665338290722592,-0.8873765769317745,0.5016825647279274
0.18086691777868538,-1.3188072125106205,0.6480573230981925,0.15495921738429608,-1.4432517274568049,0.6480573230981925,0.4280001158292965,-0.9247812773053893,0.5104291891885423
0.18872848681542082,-1.3620247496891902,0.6759292940425831,0.1732639772271221,-1.490252021757502,0.6759292940425831,0.39072672346073606,-0.9602915133249263,0.5202456334023267
0.1934833612850231,-1.4060104095307508,0.7032966066869372,0.19046170959654757,-1.5337404357968998,0.7032966066869372,0.3511909676956314,-0.9987309767381257,0.533096859568093
0.19608187199447208,-1.451790401864531,0.7278772939324587,0.2017368731403821,-1.583647884899892,0.7278772939324587,0.31304541450577844,-1.0370696973814646,0.5477888556303884
0.19961471320918,-1.499473275075832,0.7484339111184543,0.21515263252199524,-1.6361162856598375,0.7484339111184543,0.2776344233618655,-1.0753473404088536,0.5642650656159998
0.20747853285497234,-1.5482009581569731,0.7651259949393936,0.2334814141916515,-1.6917576841805386,0.7651259949393936,0.24749147809805414,-1.1115219883950163,0.5814784099412771
0.22175420716301972,-1.5964323893485521,0.7789329469202751,0.2652464928693821,-1.7394519893468452,0.7789329469202751,0.21907779142203462,-1.1505104126098984,0.6008270650075606
0.24354358645775911,-1.6425124328283112,0.7907947816758489,0.30228672108482607,-1.787823021620556,0.7907947816758489,0.19629777848233446,-1.187718151650697,0.619568436540194
0.2726414269992195,-1.684761012355953,0.8013863112090036,0.3503447592202339,-1.8239302814130325,0.8013863112090036,0.17652670377118945,-1.227865973713881,0.6391728734973549
0.2726414269992195,-1.684761012355953,0.8013863112090036,0.3210990610640795,-1.7688315379624535,0.8013863112090036,0.1614319213893041,-1.2686336552416666,0.657639908592459
0.35050068815577395,-1.7516957924457242,0.8211848714744139,0.49774456880101275,-1.912348055177567,0.8211848714744139,0.15169039103642457,-1.3080191617948556,0.6736444304568093
0.39670295934527194,-1.7743558995677557,0.8313450278371687,0.5235121528678623,-1.8804512927225003,0.8313450278371687,0.14622642808224134,-1.3514543427942072,0.6897453354822299
0.4457602397634992,-1.788789591629542,0.8422888919534872,0.5850561055901227,-1.8766866722397093,0.8422888919534872,0.14593531892530376,-1.3958675628728374,0.7046790538732979
0.4961032651548364,-1.795227327444915,0.8546596898430883,0.6466166678527425,-1.865656818358893,0.8546596898430883,0.14968917012706592,-1.43880308154439,0.7175709391777022
0.5461543976124625,-1.7943649888559483,0.869176967902924,0.7036560882818574,-1.8399531194515666,0.869176967902924,0.15852687015310457,-1.4851246992435303,0.730600915118894
0.5948068333907777,-1.7877961657617107,0.8865046355644104,0.7548519412868682,-1.8107905969784186,0.8865046355644104,0.17352019080966344,-1.5322309958931524,0.7426615419243234
0.6415989983051221,-1.7779833638740226,0.9070239072103753,0.8031946959118146,-1.7836861856421256,0.9070239072103753,0.19322796739142462,-1.5770079856919754,0.7537301911042273
0.6871087169866303,-1.7673385193327502,0.9298704601614989,0.8465394139664042,-1.7522130922705914,0.9298704601614989,0.21956892629934469,-1.6243770184712976,0.7651049804202938
0.7324729230425899,-1.7564874524435896,0.9529070302571837,0.8907010318429354,-1.7252066946516025,0.9529070302571837,0.2511130003597967,-1.6705791885440007,0.7767262203344754
0.7783909353015839,-1.7434810037352608,0.9735960192316827,0.9379945989501938,-1.6989135893472513,0.9735960192316827,0.2853420227389661,-1.711680350264815,0.7878878924717365
0.8241843045994924,-1.7249046215454074,0.989787496117494,0.979038285767963,-1.6582328231191135,0.989787496117494,0.32579746326788595,-1.751728579203752,0.8005323861070803
0.8673656209217393,-1.6977794853491033,0.9998158122344989,1.01617086302067,-1.608061256676672,0.9998158122344989,0.369525556744403,-1.7874273209881617,0.8143642961173186
0.9052727876881556,-1.6623907210416828,1.003543426052104,1.0474533187320039,-1.551837840945965,1.003543426052104,0.41294925290262885,-1.8163912716068953,0.8283540061100079
0.9389942205389215,-1.6227735272714843,1.003339496370947,1.0683236438382722,-1.4920153149385047,1.003339496370947,0.46079963739670804,-1.8418187295008628,0.8439293442996193
0.9716279007851043,-1.5822987587833093,1.0015291850239734,1.0932641019666767,-1.43895831541139,1.0015291850239734,0.510219605151423,-1.8610569477073844,0.8595963712687259
1.0062194645071725,-1.5434843523139334,0.9997578559942477,1.1287427507645507,-1.393228626682466,0.9997578559942477,0.5570413245909728,-1.8734950558181969,0.8741474823385251
1.1433225074675588,-1.589200034949349,0.9991580656951314,1.3914436925081881,-1.5406609348828613,0.9991580656951314,0.6069384113469211,-1.8803921915422344,0.8887944968592907
1.1784883331139149,-1.549154051879091,0.9990223122546237,1.3217836324064447,-1.4091941687461216,0.9990223122546237,0.6556580289499397,-1.8808094670528255,0.9011765873019828
1.2128940587944819,-1.50845499913934,0.9994244224099441,1.3571506350553113,-1.3628877782000264,0.9994244224099441,0.6997503046215552,-1.8755493346109153,0.9105768301143775
1.2435212470852899,-1.4648616369589538,1.00018789399816,1.378432743651721,-1.3117190389486615,1.00018789399816,0.7450172080550147,-1.8650438934834674,0.9190452618572699
1.2655892205169694,-1.4164238986104003,1.0011261522459172,1.3870374162792727,-1.2539638956233479,1.0011261522459172,0.7887028860611398,-1.8492256366962203,0.9262032740663179
1.2745512373697367,-1.3640039298068576,1.0020921751499818,1.377782440477616,-1.1906751571693617,1.0020921751499818,0.8283069777053452,-1.830258168824793,0.9316097950656429
1.2680571406664047,-1.3112242217269392,1.002861163656934,1.3404194372576164,-1.1341229349900555,1.002861163656934,0.8691290204697869,-1.8061130876921847,0.9363495680175866
1.2482208194107889,-1.2618304295551945,1.0032383928811344,1.2905070947429063,-1.085627739322112,1.0032383928811344,0.908825130542531,-1.7780547035539083,0.9411558172785671
1.2192745892426504,-1.2171141131847416,1.0031577556100417,1.236162431856395,-1.0426094836580362,1.0031577556100417,0.9452103342564946,-1.7484440389735256,0.9455226470283628
1.184604919335717,-1.1766566987736395,1.002630140263348,1.1733012513034031,-1.0093251543758215,1.002630140263348,0.9824813909096849,-1.7140885989171797,0.9498350469150191
